country,district_code,district,centx,centy,year_month,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date
South Sudan,74,Bor,32.00486,6.465644,2017_08,2017,8,,,0.6505038,101.8713,23.27195,-0.7022067,25.91422,3.136369,0,0,45.92278,14008.33,7.961984,229361.0,11393.76,90.8503,2017-08-01
South Sudan,74,Bor,32.00486,6.465644,2017_09,2017,9,,,0.6250852,99.77765,27.61368,3.161594,22.26949,1.986294,1,0,44.46749,14008.33,7.961984,229361.0,11393.76,90.8503,2017-09-01
South Sudan,74,Bor,32.00486,6.465644,2017_10,2017,10,2.0,1.0,0.6428781,106.1587,16.10054,-1.245516,20.34745,1.822118,2,0,44.70566,14008.33,7.961984,229361.0,11393.76,90.8503,2017-10-01
South Sudan,74,Bor,32.00486,6.465644,2017_11,2017,11,,,0.6026951,109.5377,6.991334,0.2087398,16.582,3.84753,3,1,44.03259,14008.33,7.961984,229361.0,11393.76,90.8503,2017-11-01
South Sudan,74,Bor,32.00486,6.465644,2017_12,2017,12,,,0.4452005,107.6439,0.6941621,-0.08757767,3.560141,-0.01142419,2,39,46.13234,14008.33,7.961984,229361.0,11393.76,90.8503,2017-12-01
South Sudan,74,Bor,32.00486,6.465644,2018_01,2018,1,,,0.3267142,107.9995,0.2665522,-0.09549761,0.6352635,0.01289415,3,2,47.43981,14008.33,7.961984,195899.0,11393.76,90.8503,2018-01-01
South Sudan,74,Bor,32.00486,6.465644,2018_02,2018,2,3.0,0.0,0.2827513,110.1363,1.114867,0.2297269,1.464564,0.8774522,3,20,43.95076,14008.33,7.961984,195899.0,11393.76,90.8503,2018-02-01
South Sudan,74,Bor,32.00486,6.465644,2018_03,2018,3,,,0.2880285,114.4459,7.743521,3.561372,2.772499,1.178744,1,0,43.70096,14008.33,7.961984,195899.0,11393.76,90.8503,2018-03-01
South Sudan,74,Bor,32.00486,6.465644,2018_04,2018,4,,,0.3852371,129.8206,13.5384,0.3744187,9.625831,3.989466,1,0,45.21212,14008.33,7.961984,195899.0,11393.76,90.8503,2018-04-01
South Sudan,74,Bor,32.00486,6.465644,2018_05,2018,5,,,0.5951252,139.8027,28.62067,9.634819,16.22263,4.933617,0,0,49.53739,14008.33,7.961984,195899.0,11393.76,90.8503,2018-05-01
South Sudan,74,Bor,32.00486,6.465644,2018_06,2018,6,3.0,1.0,0.7011102,125.8325,17.06181,-1.878648,24.52075,7.487957,0,0,48.57503,14008.33,7.961984,195899.0,11393.76,90.8503,2018-06-01
South Sudan,74,Bor,32.00486,6.465644,2018_07,2018,7,,,0.6914526,110.965,18.32115,-5.063712,23.99929,2.409723,0,0,49.47341,14008.33,7.961984,195899.0,11393.76,90.8503,2018-07-01
South Sudan,74,Bor,32.00486,6.465644,2018_08,2018,8,,,0.6766001,105.9581,23.20836,-0.7658004,20.93771,-1.840142,1,0,44.76246,14008.33,7.961984,195899.0,11393.76,90.8503,2018-08-01
South Sudan,74,Bor,32.00486,6.465644,2018_09,2018,9,,,0.648607,103.5323,25.09958,0.6474972,14.54664,-5.736555,1,0,45.30621,14008.33,7.961984,195899.0,11393.76,90.8503,2018-09-01
South Sudan,74,Bor,32.00486,6.465644,2018_10,2018,10,3.0,0.0,0.6055748,99.99878,15.93039,-1.41567,18.92544,0.4001171,5,14,44.68322,14008.33,7.961984,195899.0,11393.76,90.8503,2018-10-01
South Sudan,74,Bor,32.00486,6.465644,2018_11,2018,11,,,0.5418407,98.47762,4.645333,-2.137261,10.54129,-2.193184,4,3,51.83539,14008.33,7.961984,195899.0,11393.76,90.8503,2018-11-01
South Sudan,74,Bor,32.00486,6.465644,2018_12,2018,12,,,0.3938616,95.23075,0.8836856,0.1019458,1.658244,-1.913322,1,2,49.38422,14008.33,7.961984,195899.0,11393.76,90.8503,2018-12-01
South Sudan,74,Bor,32.00486,6.465644,2019_01,2019,1,,,0.2989008,98.80546,0.3261175,-0.03593232,0.2256929,-0.3966765,3,6,50.54374,14008.33,7.961984,162438.0,11393.76,90.8503,2019-01-01
South Sudan,74,Bor,32.00486,6.465644,2019_02,2019,2,3.0,1.0,0.269276,104.8874,0.8742678,-0.01087275,0.3102612,-0.2768504,0,0,52.7445,14008.33,7.961984,162438.0,11393.76,90.8503,2019-02-01
South Sudan,74,Bor,32.00486,6.465644,2019_03,2019,3,,,0.2665284,105.6946,3.543473,-0.6223003,1.096212,-0.5194227,2,1,49.63813,14008.33,7.961984,162438.0,11393.76,90.8503,2019-03-01
South Sudan,74,Bor,32.00486,6.465644,2019_04,2019,4,,,0.2982896,100.6191,10.90813,-2.255851,7.252868,1.560523,1,2,50.80925,14008.33,7.961984,162438.0,11393.76,90.8503,2019-04-01
South Sudan,74,Bor,32.00486,6.465644,2019_05,2019,5,,,0.4070784,95.62803,19.84323,0.8573765,14.33876,3.049755,1,0,57.33625,14008.33,7.961984,162438.0,11393.76,90.8503,2019-05-01
South Sudan,74,Bor,32.00486,6.465644,2019_06,2019,6,3.0,0.0,0.6039281,108.3907,24.9784,6.037935,23.5324,6.499607,1,0,61.69735,14008.33,7.961984,162438.0,11393.76,90.8503,2019-06-01
South Sudan,74,Bor,32.00486,6.465644,2019_07,2019,7,,,0.6840243,109.7729,23.02202,-0.362841,28.51084,6.921281,1,1,59.86343,14008.33,7.961984,162438.0,11393.76,90.8503,2019-07-01
South Sudan,74,Bor,32.00486,6.465644,2019_08,2019,8,,,0.6818484,106.78,27.28853,3.314369,28.27831,5.500462,0,0,62.28422,14008.33,7.961984,162438.0,11393.76,90.8503,2019-08-01
South Sudan,74,Bor,32.00486,6.465644,2019_09,2019,9,,,0.6578801,105.0125,32.1062,7.654121,23.92176,3.638569,1,2,63.85489,14008.33,7.961984,162438.0,11393.76,90.8503,2019-09-01
South Sudan,74,Bor,32.00486,6.465644,2019_10,2019,10,3.0,0.0,0.6661006,109.9934,27.90769,10.56164,26.16527,7.639943,1,1,65.85496,14008.33,7.961984,162438.0,11393.76,90.8503,2019-10-01
South Sudan,74,Bor,32.00486,6.465644,2019_11,2019,11,,,0.6413638,116.5656,10.05196,3.269363,21.80875,9.074276,1,0,74.35729,14008.33,7.961984,162438.0,11393.76,90.8503,2019-11-01
South Sudan,74,Bor,32.00486,6.465644,2019_12,2019,12,,,0.5677806,137.2822,1.402311,0.6205713,13.36976,9.798192,1,0,81.51491,14008.33,7.961984,162438.0,11393.76,90.8503,2019-12-01
South Sudan,74,Bor,32.00486,6.465644,2020_01,2020,1,,,0.431462,142.6252,0.3759575,0.01482896,7.033648,6.411279,3,2,78.26074,14008.33,7.961984,285097.4,11393.76,90.8503,2020-01-01
South Sudan,74,Bor,32.00486,6.465644,2020_02,2020,2,3.0,0.0,0.3331781,129.7784,0.8581545,-0.02670733,2.213379,1.626268,2,0,74.82722,14008.33,7.961984,285097.4,11393.76,90.8503,2020-02-01
South Sudan,75,Jur River,28.02439,7.592506,2007_01,2007,1,,,0.3483288,101.4944,0.1138656,-0.009162613,0.6679117,0.1348821,0,0,0.6271377,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-01-01
South Sudan,75,Jur River,28.02439,7.592506,2007_02,2007,2,,,0.3337074,102.3146,0.5545401,0.1308067,0.01754635,-0.0984953,0,0,0.5919168,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-02-01
South Sudan,75,Jur River,28.02439,7.592506,2007_03,2007,3,,,0.3559621,104.3653,4.277506,0.9343904,0.115295,-0.5069746,0,0,0.5969375,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-03-01
South Sudan,75,Jur River,28.02439,7.592506,2007_04,2007,4,,,0.4326423,106.0835,8.249847,-1.828326,2.855804,-0.4219425,0,0,0.6173014,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-04-01
South Sudan,75,Jur River,28.02439,7.592506,2007_05,2007,5,,,0.573435,101.2745,22.5098,2.664787,9.865501,-1.916864,0,0,0.6410195,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-05-01
South Sudan,75,Jur River,28.02439,7.592506,2007_06,2007,6,,,0.7527876,106.925,23.99245,-3.702229,24.6744,0.9950729,0,0,0.6803741,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-06-01
South Sudan,75,Jur River,28.02439,7.592506,2007_07,2007,7,,,0.7613915,99.16905,30.9081,-0.3777162,34.12821,2.938315,0,0,0.645005,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-07-01
South Sudan,75,Jur River,28.02439,7.592506,2007_08,2007,8,,,0.7724601,100.322,33.72776,0.3010678,34.88769,0.6560227,0,0,0.6546196,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-08-01
South Sudan,75,Jur River,28.02439,7.592506,2007_09,2007,9,,,0.6608476,97.34607,16.30689,-11.0096,22.13105,-4.034137,0,0,0.6330771,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-09-01
South Sudan,75,Jur River,28.02439,7.592506,2007_10,2007,10,,,0.5799412,99.13857,16.40188,-3.49299,15.24932,-1.235798,0,0,0.6596593,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-10-01
South Sudan,75,Jur River,28.02439,7.592506,2007_11,2007,11,,,0.5136611,102.8917,3.848618,1.718849,5.829473,0.2089457,0,0,0.6380501,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-11-01
South Sudan,75,Jur River,28.02439,7.592506,2007_12,2007,12,,,0.3947163,104.4766,0.1184514,-0.007521215,0.2709404,-0.4088157,0,0,0.6324108,10091.04,0.1571745,139593.2,3157.81,85.95082,2007-12-01
South Sudan,75,Jur River,28.02439,7.592506,2008_01,2008,1,,,0.3502074,102.0418,0.1038643,-0.01916397,0.07912706,-0.4539025,0,0,0.642403,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-01-01
South Sudan,75,Jur River,28.02439,7.592506,2008_02,2008,2,,,0.3301445,101.2222,0.3261873,-0.09754603,0.02854697,-0.08749469,0,0,0.6543151,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-02-01
South Sudan,75,Jur River,28.02439,7.592506,2008_03,2008,3,,,0.3767165,110.4503,3.505144,0.1620285,0.4600861,-0.1621834,0,0,0.7135112,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-03-01
South Sudan,75,Jur River,28.02439,7.592506,2008_04,2008,4,,,0.4940482,121.1402,10.42155,0.3433718,7.071578,3.793832,0,0,0.7330473,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-04-01
South Sudan,75,Jur River,28.02439,7.592506,2008_05,2008,5,,,0.6759953,119.3877,11.61853,-8.226486,14.63358,2.851212,0,0,0.7630907,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-05-01
South Sudan,75,Jur River,28.02439,7.592506,2008_06,2008,6,,,0.7358581,104.5203,15.73399,-11.96069,23.86972,0.190396,0,0,0.805227,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-06-01
South Sudan,75,Jur River,28.02439,7.592506,2008_07,2008,7,,,0.7795208,101.5303,15.33406,-15.95175,29.60866,-1.581233,0,0,0.7983733,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-07-01
South Sudan,75,Jur River,28.02439,7.592506,2008_08,2008,8,,,0.7554025,98.10669,16.4316,-16.99509,30.34063,-3.891036,0,0,0.799853,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-08-01
South Sudan,75,Jur River,28.02439,7.592506,2008_09,2008,9,,,0.6474874,95.37805,15.25886,-12.05762,25.14792,-1.01727,0,0,0.8006838,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-09-01
South Sudan,75,Jur River,28.02439,7.592506,2008_10,2008,10,,,0.5332561,91.15795,10.14442,-9.750456,10.29032,-6.194801,0,0,0.7840786,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-10-01
South Sudan,75,Jur River,28.02439,7.592506,2008_11,2008,11,,,0.4356085,87.25693,0.7640103,-1.365759,0.8173044,-4.803223,0,0,0.7583574,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-11-01
South Sudan,75,Jur River,28.02439,7.592506,2008_12,2008,12,,,0.3646849,96.52766,0.1132133,-0.0127593,0.08728938,-0.5924668,0,0,0.7499101,10091.04,0.1571745,143475.0,3157.81,85.95082,2008-12-01
South Sudan,75,Jur River,28.02439,7.592506,2009_01,2009,1,,,0.3619469,105.4624,0.1108836,-0.01147719,4.099851,3.566821,0,0,0.754107,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-01-01
South Sudan,75,Jur River,28.02439,7.592506,2009_02,2009,2,,,0.3438487,105.4239,0.3085677,-0.1065663,0.07105018,-0.04499147,0,0,0.7477869,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-02-01
South Sudan,75,Jur River,28.02439,7.592506,2009_03,2009,3,,,0.3478611,101.9548,1.470746,-1.890755,0.4274404,-0.2075688,0,0,0.7603102,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-03-01
South Sudan,75,Jur River,28.02439,7.592506,2009_04,2009,4,,,0.4752354,116.2594,10.07302,-0.005153959,6.917913,3.587089,0,0,0.8393163,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-04-01
South Sudan,75,Jur River,28.02439,7.592506,2009_05,2009,5,,,0.5354206,94.5608,3.892352,-15.95267,11.05813,-0.724237,0,0,0.9120753,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-05-01
South Sudan,75,Jur River,28.02439,7.592506,2009_06,2009,6,,,0.6719191,95.43853,30.08885,2.394178,19.80441,-3.874908,0,0,0.93729,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-06-01
South Sudan,75,Jur River,28.02439,7.592506,2009_07,2009,7,2.0,,0.7412454,96.54507,25.07478,-6.211031,27.30856,-3.881334,0,0,0.9956533,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-07-01
South Sudan,75,Jur River,28.02439,7.592506,2009_08,2009,8,,,0.76915,99.89213,30.24162,-3.185077,28.87794,-5.353725,0,0,1.061413,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-08-01
South Sudan,75,Jur River,28.02439,7.592506,2009_09,2009,9,,,0.7014376,103.3252,31.6572,4.340712,26.48147,0.3162782,0,0,0.9846521,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-09-01
South Sudan,75,Jur River,28.02439,7.592506,2009_10,2009,10,1.0,,0.602632,103.0175,17.3666,-2.528269,16.56025,0.07512695,0,0,1.004594,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-10-01
South Sudan,75,Jur River,28.02439,7.592506,2009_11,2009,11,,,0.4672323,93.5915,3.517325,1.387556,3.023586,-2.596941,0,0,0.9918362,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-11-01
South Sudan,75,Jur River,28.02439,7.592506,2009_12,2009,12,,,0.3538987,93.67267,0.1185034,-0.007469165,0.1403843,-0.5393718,0,0,0.9898606,10091.04,0.1571745,147380.0,3157.81,85.95082,2009-12-01
South Sudan,75,Jur River,28.02439,7.592506,2010_01,2010,1,1.0,,0.3355733,97.77773,0.1212231,-0.001137715,0.1618237,-0.3712059,0,0,0.9965467,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-01-01
South Sudan,75,Jur River,28.02439,7.592506,2010_02,2010,2,,,0.3411266,104.5893,0.6982016,0.2830676,0.1029747,-0.01306699,0,0,1.012351,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-02-01
South Sudan,75,Jur River,28.02439,7.592506,2010_03,2010,3,,,0.3358671,98.43942,4.285,0.9234991,0.4066804,-0.2283289,0,0,1.032713,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-03-01
South Sudan,75,Jur River,28.02439,7.592506,2010_04,2010,4,1.0,,0.3740343,91.50207,7.681796,-2.396377,1.8232,-1.507623,0,0,1.037158,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-04-01
South Sudan,75,Jur River,28.02439,7.592506,2010_05,2010,5,,,0.5659677,99.95574,20.47659,0.6315771,11.27042,-0.5119433,0,0,1.02711,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-05-01
South Sudan,75,Jur River,28.02439,7.592506,2010_06,2010,6,,,0.6857529,97.40346,32.26029,4.565613,25.52592,1.846597,0,0,1.06166,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-06-01
South Sudan,75,Jur River,28.02439,7.592506,2010_07,2010,7,2.0,,0.7667067,99.86134,31.17919,-0.1066215,33.89244,2.702543,0,0,1.060531,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-07-01
South Sudan,75,Jur River,28.02439,7.592506,2010_08,2010,8,,,0.7857596,102.0493,33.8809,0.4542036,40.19236,5.960691,0,0,1.019608,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-08-01
South Sudan,75,Jur River,28.02439,7.592506,2010_09,2010,9,,,0.6684499,98.46593,24.81822,-2.498267,27.67507,1.509879,0,0,1.126785,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-09-01
South Sudan,75,Jur River,28.02439,7.592506,2010_10,2010,10,2.0,,0.5940789,101.5554,29.23891,9.344039,22.27948,5.79436,0,0,1.077955,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-10-01
South Sudan,75,Jur River,28.02439,7.592506,2010_11,2010,11,,,0.5258159,105.3264,3.4083,1.27853,10.8064,5.185871,0,0,1.182089,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-11-01
South Sudan,75,Jur River,28.02439,7.592506,2010_12,2010,12,,,0.3810919,100.8704,0.1198816,-0.00609095,1.345752,0.6659963,0,0,1.127096,10091.04,0.1571745,151262.0,3157.81,85.95082,2010-12-01
South Sudan,75,Jur River,28.02439,7.592506,2011_01,2011,1,1.0,,0.3494604,101.8241,0.1083944,-0.01396636,0.5234674,-0.009562192,0,0,1.094334,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-01-01
South Sudan,75,Jur River,28.02439,7.592506,2011_02,2011,2,,,0.309992,95.04344,0.3255791,-0.08955491,0.03219048,-0.08385118,0,0,1.126499,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-02-01
South Sudan,75,Jur River,28.02439,7.592506,2011_03,2011,3,,,0.3110177,91.15629,1.675276,-1.686225,0.04888722,-0.586122,0,0,1.197379,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-03-01
South Sudan,75,Jur River,28.02439,7.592506,2011_04,2011,4,1.0,,0.3394081,83.03125,4.438581,-5.639592,1.988969,-1.341854,0,0,1.216526,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-04-01
South Sudan,75,Jur River,28.02439,7.592506,2011_05,2011,5,,,0.4751314,83.91311,18.7261,-1.118923,7.314875,-4.46749,0,0,1.215244,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-05-01
South Sudan,75,Jur River,28.02439,7.592506,2011_06,2011,6,,,0.6898954,97.99186,31.99522,4.300541,19.69344,-3.985886,0,0,1.332364,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-06-01
South Sudan,75,Jur River,28.02439,7.592506,2011_07,2011,7,2.0,,0.7605877,99.06435,29.21996,-2.065856,28.16129,-3.028604,0,0,1.465932,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-07-01
South Sudan,75,Jur River,28.02439,7.592506,2011_08,2011,8,,,0.7311904,94.96218,34.76511,1.338418,35.41089,1.17923,0,0,1.70331,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-08-01
South Sudan,75,Jur River,28.02439,7.592506,2011_09,2011,9,,,0.7091886,104.4669,26.43488,-0.8816091,30.04393,3.878736,0,0,1.992172,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-09-01
South Sudan,75,Jur River,28.02439,7.592506,2011_10,2011,10,1.0,,0.6400252,109.4097,20.63017,0.735302,21.9547,5.469578,0,0,1.967806,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-10-01
South Sudan,75,Jur River,28.02439,7.592506,2011_11,2011,11,,,0.5155448,103.269,0.8891004,-1.240669,7.370477,1.749949,0,0,1.942234,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-11-01
South Sudan,75,Jur River,28.02439,7.592506,2011_12,2011,12,,,0.3860832,102.1915,0.1184516,-0.00752101,0.5057949,-0.1739612,0,0,1.913927,10091.04,0.1571745,153458.0,3157.81,85.95082,2011-12-01
South Sudan,75,Jur River,28.02439,7.592506,2012_01,2012,1,2.0,,0.3253431,94.79692,0.1109644,-0.01139645,0.246088,-0.2869415,0,0,1.932855,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-01-01
South Sudan,75,Jur River,28.02439,7.592506,2012_02,2012,2,,,0.294838,90.39724,0.3880858,-0.02704816,0.01338751,-0.1026541,0,0,1.920335,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-02-01
South Sudan,75,Jur River,28.02439,7.592506,2012_03,2012,3,,,0.299777,87.86176,1.755378,-1.606123,0.01857873,-0.6164305,0,0,1.958091,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-03-01
South Sudan,75,Jur River,28.02439,7.592506,2012_04,2012,4,3.0,0.0,0.3518795,86.0822,10.08114,0.002965872,3.989195,0.6583716,0,0,2.089037,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-04-01
South Sudan,75,Jur River,28.02439,7.592506,2012_05,2012,5,,,0.5148616,90.92987,20.22704,0.382019,13.52305,1.740681,0,0,2.36332,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-05-01
South Sudan,75,Jur River,28.02439,7.592506,2012_06,2012,6,,,0.7097604,100.8135,34.5583,6.863624,23.23166,-0.4476595,0,0,2.299772,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-06-01
South Sudan,75,Jur River,28.02439,7.592506,2012_07,2012,7,3.0,0.0,0.7782557,101.3656,32.35477,1.06896,35.72228,4.532386,0,0,1.987366,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-07-01
South Sudan,75,Jur River,28.02439,7.592506,2012_08,2012,8,,,0.7816904,101.5208,39.56195,6.135257,40.13359,5.901928,0,0,2.022365,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-08-01
South Sudan,75,Jur River,28.02439,7.592506,2012_09,2012,9,,,0.6893747,101.5482,27.16553,-0.1509571,29.77594,3.610751,0,0,2.210617,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-09-01
South Sudan,75,Jur River,28.02439,7.592506,2012_10,2012,10,1.0,0.0,0.5847291,99.95705,26.12766,6.232787,20.41159,3.926467,0,0,2.246007,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-10-01
South Sudan,75,Jur River,28.02439,7.592506,2012_11,2012,11,,,0.4674134,93.62778,2.894977,0.7652072,7.845647,2.22512,0,0,2.202856,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-11-01
South Sudan,75,Jur River,28.02439,7.592506,2012_12,2012,12,,,0.3926219,103.9222,0.1184516,-0.00752101,1.18213,0.5023741,0,0,2.2468,10091.04,0.1571745,155654.0,3157.81,85.95082,2012-12-01
South Sudan,75,Jur River,28.02439,7.592506,2013_01,2013,1,1.0,0.0,0.3458568,100.7741,0.1382491,0.01588832,0.1742723,-0.3587573,0,0,1.912272,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-01-01
South Sudan,75,Jur River,28.02439,7.592506,2013_02,2013,2,,,0.3226515,98.92484,0.359225,-0.05590901,0.1889971,0.0729554,0,0,1.849004,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-02-01
South Sudan,75,Jur River,28.02439,7.592506,2013_03,2013,3,,,0.3717292,108.9503,3.59764,0.2361399,0.5137351,-0.1212741,0,0,1.71312,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-03-01
South Sudan,75,Jur River,28.02439,7.592506,2013_04,2013,4,1.0,0.0,0.3876775,94.83967,5.843616,-4.234558,0.4504924,-2.880331,0,0,1.842652,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-04-01
South Sudan,75,Jur River,28.02439,7.592506,2013_05,2013,5,,,0.5951145,105.1034,30.82509,10.98007,14.74961,2.967245,0,0,1.875703,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-05-01
South Sudan,75,Jur River,28.02439,7.592506,2013_06,2013,6,,,0.7002413,99.46138,40.22328,12.52861,24.9334,1.254073,0,0,1.821841,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-06-01
South Sudan,75,Jur River,28.02439,7.592506,2013_07,2013,7,2.0,0.0,0.7838485,102.094,29.5355,-1.750314,31.18003,-0.009864748,0,0,1.871171,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-07-01
South Sudan,75,Jur River,28.02439,7.592506,2013_08,2013,8,,,0.7975291,103.5778,32.77403,-0.6526615,41.71583,7.484162,0,0,1.852577,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-08-01
South Sudan,75,Jur River,28.02439,7.592506,2013_09,2013,9,,,0.6943778,102.2852,34.97881,7.662325,29.84262,3.677431,0,0,1.812811,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-09-01
South Sudan,75,Jur River,28.02439,7.592506,2013_10,2013,10,1.0,0.0,0.6122711,104.6652,14.43222,-5.46265,18.69005,2.204934,0,0,1.871518,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-10-01
South Sudan,75,Jur River,28.02439,7.592506,2013_11,2013,11,,,0.5245947,105.0818,1.69468,-0.4350895,8.240537,2.62001,0,0,1.824507,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-11-01
South Sudan,75,Jur River,28.02439,7.592506,2013_12,2013,12,,,0.3993634,105.7066,0.1885259,0.06255328,1.377075,0.697319,0,0,1.79252,10091.04,0.1571745,157850.0,3157.81,85.95082,2013-12-01
South Sudan,75,Jur River,28.02439,7.592506,2014_01,2014,1,1.0,0.0,0.3619549,105.4647,0.1522925,0.02993173,0.173115,-0.3599146,0,0,2.136413,10091.04,0.1571745,160046.0,3157.81,85.95082,2014-01-01
South Sudan,75,Jur River,28.02439,7.592506,2014_02,2014,2,,,0.3482299,106.7672,0.6065906,0.1914566,0.2110561,0.09501442,0,0,2.132434,10091.04,0.1571745,160046.0,3157.81,85.95082,2014-02-01
South Sudan,75,Jur River,28.02439,7.592506,2014_03,2014,3,,,0.386288,113.2173,4.747282,1.385781,1.475977,0.8409673,0,0,2.093648,10091.04,0.1571745,160046.0,3157.81,85.95082,2014-03-01
